RecNum	DateTime	KAUST_LT_Tank4-S35B
4678	08/11/19 11:45:00 PM	27.173
4679	08/11/19 11:50:00 PM	27.173
4680	08/11/19 11:55:00 PM	27.173
4681	08/12/19 12:00:00 AM	27.173
4682	08/12/19 12:05:00 AM	27.173
4683	08/12/19 12:10:00 AM	27.173
4684	08/12/19 12:15:00 AM	27.173
4685	08/12/19 12:20:00 AM	27.173
4686	08/12/19 12:25:00 AM	27.173
4687	08/12/19 12:30:00 AM	27.173
4688	08/12/19 12:35:00 AM	27.173
4689	08/12/19 12:40:00 AM	27.173
4690	08/12/19 12:45:00 AM	27.173
4691	08/12/19 12:50:00 AM	27.173
4692	08/12/19 12:55:00 AM	27.173
4693	08/12/19 01:00:00 AM	27.173
4694	08/12/19 01:05:00 AM	27.173
4695	08/12/19 01:10:00 AM	27.173
4696	08/12/19 01:15:00 AM	27.173
4697	08/12/19 01:20:00 AM	27.173
4698	08/12/19 01:25:00 AM	27.173
4699	08/12/19 01:30:00 AM	27.173
4700	08/12/19 01:35:00 AM	27.173
4701	08/12/19 01:40:00 AM	27.173
4702	08/12/19 01:45:00 AM	27.173
4703	08/12/19 01:50:00 AM	27.173
4704	08/12/19 01:55:00 AM	27.173
4705	08/12/19 02:00:00 AM	27.173
4706	08/12/19 02:05:00 AM	27.173
4707	08/12/19 02:10:00 AM	27.173
4708	08/12/19 02:15:00 AM	27.173
4709	08/12/19 02:20:00 AM	27.173
4710	08/12/19 02:25:00 AM	27.173
4711	08/12/19 02:30:00 AM	27.173
4712	08/12/19 02:35:00 AM	27.173
4713	08/12/19 02:40:00 AM	27.173
4714	08/12/19 02:45:00 AM	27.173
4715	08/12/19 02:50:00 AM	27.173
4716	08/12/19 02:55:00 AM	27.173
4717	08/12/19 03:00:00 AM	27.173
4718	08/12/19 03:05:00 AM	27.173
4719	08/12/19 03:10:00 AM	27.173
4720	08/12/19 03:15:00 AM	27.173
4721	08/12/19 03:20:00 AM	27.173
4722	08/12/19 03:25:00 AM	27.173
4723	08/12/19 03:30:00 AM	27.173
4724	08/12/19 03:35:00 AM	27.173
4725	08/12/19 03:40:00 AM	27.173
4726	08/12/19 03:45:00 AM	27.173
4727	08/12/19 03:50:00 AM	27.173
4728	08/12/19 03:55:00 AM	27.173
4729	08/12/19 04:00:00 AM	27.173
4730	08/12/19 04:05:00 AM	27.173
4731	08/12/19 04:10:00 AM	27.173
4732	08/12/19 04:15:00 AM	27.173
4733	08/12/19 04:20:00 AM	27.173
4734	08/12/19 04:25:00 AM	27.075
4735	08/12/19 04:30:00 AM	27.173
4736	08/12/19 04:35:00 AM	27.173
4737	08/12/19 04:40:00 AM	27.173
4738	08/12/19 04:45:00 AM	27.173
4739	08/12/19 04:50:00 AM	27.173
4740	08/12/19 04:55:00 AM	27.173
4741	08/12/19 05:00:00 AM	27.173
4742	08/12/19 05:05:00 AM	27.173
4743	08/12/19 05:10:00 AM	27.173
4744	08/12/19 05:15:00 AM	27.173
4745	08/12/19 05:20:00 AM	27.173
4746	08/12/19 05:25:00 AM	27.173
4747	08/12/19 05:30:00 AM	27.173
4748	08/12/19 05:35:00 AM	27.173
4749	08/12/19 05:40:00 AM	27.173
4750	08/12/19 05:45:00 AM	27.173
4751	08/12/19 05:50:00 AM	27.173
4752	08/12/19 05:55:00 AM	27.173
4753	08/12/19 06:00:00 AM	27.173
4754	08/12/19 06:05:00 AM	27.173
4755	08/12/19 06:10:00 AM	27.173
4756	08/12/19 06:15:00 AM	27.173
4757	08/12/19 06:20:00 AM	27.173
4758	08/12/19 06:25:00 AM	27.173
4759	08/12/19 06:30:00 AM	27.173
4760	08/12/19 06:35:00 AM	27.173
4761	08/12/19 06:40:00 AM	27.173
4762	08/12/19 06:45:00 AM	27.173
4763	08/12/19 06:50:00 AM	27.272
4764	08/12/19 06:55:00 AM	27.272
4765	08/12/19 07:00:00 AM	27.272
4766	08/12/19 07:05:00 AM	27.272
4767	08/12/19 07:10:00 AM	27.370
4768	08/12/19 07:15:00 AM	27.370
4769	08/12/19 07:20:00 AM	27.370
4770	08/12/19 07:25:00 AM	27.468
4771	08/12/19 07:30:00 AM	27.468
4772	08/12/19 07:35:00 AM	27.468
4773	08/12/19 07:40:00 AM	27.468
4774	08/12/19 07:45:00 AM	27.468
4775	08/12/19 07:50:00 AM	27.567
4776	08/12/19 07:55:00 AM	27.567
4777	08/12/19 08:00:00 AM	27.567
4778	08/12/19 08:05:00 AM	27.665
4779	08/12/19 08:10:00 AM	27.665
4780	08/12/19 08:15:00 AM	27.665
4781	08/12/19 08:20:00 AM	27.665
4782	08/12/19 08:25:00 AM	27.764
4783	08/12/19 08:30:00 AM	27.764
4784	08/12/19 08:35:00 AM	27.764
4785	08/12/19 08:40:00 AM	27.764
4786	08/12/19 08:45:00 AM	27.764
4787	08/12/19 08:50:00 AM	27.764
4788	08/12/19 08:55:00 AM	27.764
4789	08/12/19 09:00:00 AM	27.764
4790	08/12/19 09:05:00 AM	27.764
4791	08/12/19 09:10:00 AM	27.764
4792	08/12/19 09:15:00 AM	27.862
4793	08/12/19 09:20:00 AM	27.764
4794	08/12/19 09:25:00 AM	27.862
4795	08/12/19 09:30:00 AM	27.862
4796	08/12/19 09:35:00 AM	27.862
4797	08/12/19 09:40:00 AM	27.862
4798	08/12/19 09:45:00 AM	27.862
4799	08/12/19 09:50:00 AM	27.862
4800	08/12/19 09:55:00 AM	27.961
4801	08/12/19 10:00:00 AM	27.961
4802	08/12/19 10:05:00 AM	27.961
4803	08/12/19 10:10:00 AM	28.060
4804	08/12/19 10:15:00 AM	28.060
4805	08/12/19 10:20:00 AM	28.060
4806	08/12/19 10:25:00 AM	28.060
4807	08/12/19 10:30:00 AM	28.159
4808	08/12/19 10:35:00 AM	28.159
4809	08/12/19 10:40:00 AM	28.159
4810	08/12/19 10:45:00 AM	28.159
4811	08/12/19 10:50:00 AM	28.159
4812	08/12/19 10:55:00 AM	28.159
4813	08/12/19 11:00:00 AM	28.258
4814	08/12/19 11:05:00 AM	28.258
4815	08/12/19 11:10:00 AM	28.159
4816	08/12/19 11:15:00 AM	28.258
4817	08/12/19 11:20:00 AM	28.258
4818	08/12/19 11:25:00 AM	28.258
4819	08/12/19 11:30:00 AM	28.357
4820	08/12/19 11:35:00 AM	28.357
4821	08/12/19 11:40:00 AM	28.357
4822	08/12/19 11:45:00 AM	28.357
4823	08/12/19 11:50:00 AM	28.456
4824	08/12/19 11:55:00 AM	28.357
4825	08/12/19 12:00:00 PM	28.456
4826	08/12/19 12:05:00 PM	28.456
4827	08/12/19 12:10:00 PM	28.456
4828	08/12/19 12:15:00 PM	28.555
4829	08/12/19 12:20:00 PM	28.555
4830	08/12/19 12:25:00 PM	28.555
4831	08/12/19 12:30:00 PM	28.555
4832	08/12/19 12:35:00 PM	28.555
4833	08/12/19 12:40:00 PM	28.555
4834	08/12/19 12:45:00 PM	28.555
4835	08/12/19 12:50:00 PM	28.555
4836	08/12/19 12:55:00 PM	28.456
4837	08/12/19 01:00:00 PM	28.555
4838	08/12/19 01:05:00 PM	28.555
4839	08/12/19 01:10:00 PM	28.555
4840	08/12/19 01:15:00 PM	28.555
4841	08/12/19 01:20:00 PM	28.555
4842	08/12/19 01:25:00 PM	28.555
4843	08/12/19 01:30:00 PM	28.555
4844	08/12/19 01:35:00 PM	28.456
4845	08/12/19 01:40:00 PM	28.456
4846	08/12/19 01:45:00 PM	28.555
4847	08/12/19 01:50:00 PM	28.555
4848	08/12/19 01:55:00 PM	28.555
4849	08/12/19 02:00:00 PM	28.555
4850	08/12/19 02:05:00 PM	28.555
4851	08/12/19 02:10:00 PM	28.555
4852	08/12/19 02:15:00 PM	28.555
4853	08/12/19 02:20:00 PM	28.456
4854	08/12/19 02:25:00 PM	28.456
4855	08/12/19 02:30:00 PM	28.456
4856	08/12/19 02:35:00 PM	28.456
4857	08/12/19 02:40:00 PM	28.456
4858	08/12/19 02:45:00 PM	28.456
4859	08/12/19 02:50:00 PM	28.456
4860	08/12/19 02:55:00 PM	28.357
4861	08/12/19 03:00:00 PM	28.357
4862	08/12/19 03:05:00 PM	28.456
4863	08/12/19 03:10:00 PM	28.456
4864	08/12/19 03:15:00 PM	28.456
4865	08/12/19 03:20:00 PM	28.456
4866	08/12/19 03:25:00 PM	28.456
4867	08/12/19 03:30:00 PM	28.357
4868	08/12/19 03:35:00 PM	28.357
4869	08/12/19 03:40:00 PM	28.357
4870	08/12/19 03:45:00 PM	28.357
4871	08/12/19 03:50:00 PM	28.357
4872	08/12/19 03:55:00 PM	28.357
4873	08/12/19 04:00:00 PM	28.357
4874	08/12/19 04:05:00 PM	28.357
4875	08/12/19 04:10:00 PM	28.357
4876	08/12/19 04:15:00 PM	28.357
4877	08/12/19 04:20:00 PM	28.357
4878	08/12/19 04:25:00 PM	28.357
4879	08/12/19 04:30:00 PM	28.357
4880	08/12/19 04:35:00 PM	28.357
4881	08/12/19 04:40:00 PM	28.357
4882	08/12/19 04:45:00 PM	28.357
4883	08/12/19 04:50:00 PM	28.357
4884	08/12/19 04:55:00 PM	28.357
4885	08/12/19 05:00:00 PM	28.357
4886	08/12/19 05:05:00 PM	28.357
4887	08/12/19 05:10:00 PM	28.357
4888	08/12/19 05:15:00 PM	28.357
4889	08/12/19 05:20:00 PM	28.456
4890	08/12/19 05:25:00 PM	28.357
4891	08/12/19 05:30:00 PM	28.357
4892	08/12/19 05:35:00 PM	28.258
4893	08/12/19 05:40:00 PM	28.258
4894	08/12/19 05:45:00 PM	28.159
4895	08/12/19 05:50:00 PM	28.159
4896	08/12/19 05:55:00 PM	28.159
4897	08/12/19 06:00:00 PM	28.060
4898	08/12/19 06:05:00 PM	28.060
4899	08/12/19 06:10:00 PM	27.961
4900	08/12/19 06:15:00 PM	27.961
4901	08/12/19 06:20:00 PM	27.862
4902	08/12/19 06:25:00 PM	27.764
4903	08/12/19 06:30:00 PM	27.764
4904	08/12/19 06:35:00 PM	27.665
4905	08/12/19 06:40:00 PM	27.665
4906	08/12/19 06:45:00 PM	27.665
4907	08/12/19 06:50:00 PM	27.567
4908	08/12/19 06:55:00 PM	27.567
4909	08/12/19 07:00:00 PM	27.468
4910	08/12/19 07:05:00 PM	27.468
4911	08/12/19 07:10:00 PM	27.468
4912	08/12/19 07:15:00 PM	27.370
4913	08/12/19 07:20:00 PM	27.370
4914	08/12/19 07:25:00 PM	27.370
4915	08/12/19 07:30:00 PM	27.370
4916	08/12/19 07:35:00 PM	27.370
4917	08/12/19 07:40:00 PM	27.272
4918	08/12/19 07:45:00 PM	27.272
4919	08/12/19 07:50:00 PM	27.272
4920	08/12/19 07:55:00 PM	27.272
4921	08/12/19 08:00:00 PM	27.272
4922	08/12/19 08:05:00 PM	27.272
4923	08/12/19 08:10:00 PM	27.272
4924	08/12/19 08:15:00 PM	27.272
4925	08/12/19 08:20:00 PM	27.173
4926	08/12/19 08:25:00 PM	27.173
4927	08/12/19 08:30:00 PM	27.173
4928	08/12/19 08:35:00 PM	27.173
4929	08/12/19 08:40:00 PM	27.173
4930	08/12/19 08:45:00 PM	27.173
4931	08/12/19 08:50:00 PM	27.173
4932	08/12/19 08:55:00 PM	27.173
4933	08/12/19 09:00:00 PM	27.173
4934	08/12/19 09:05:00 PM	27.173
4935	08/12/19 09:10:00 PM	27.173
4936	08/12/19 09:15:00 PM	27.173
4937	08/12/19 09:20:00 PM	27.173
4938	08/12/19 09:25:00 PM	27.173
4939	08/12/19 09:30:00 PM	27.173
4940	08/12/19 09:35:00 PM	27.173
4941	08/12/19 09:40:00 PM	27.075
4942	08/12/19 09:45:00 PM	27.173
4943	08/12/19 09:50:00 PM	27.075
4944	08/12/19 09:55:00 PM	27.173
4945	08/12/19 10:00:00 PM	27.173
4946	08/12/19 10:05:00 PM	27.075
4947	08/12/19 10:10:00 PM	27.173
4948	08/12/19 10:15:00 PM	27.075
4949	08/12/19 10:20:00 PM	27.075
4950	08/12/19 10:25:00 PM	27.075
4951	08/12/19 10:30:00 PM	27.075
4952	08/12/19 10:35:00 PM	27.075
4953	08/12/19 10:40:00 PM	27.075
4954	08/12/19 10:45:00 PM	27.075
4955	08/12/19 10:50:00 PM	27.075
4956	08/12/19 10:55:00 PM	27.075
4957	08/12/19 11:00:00 PM	27.075
4958	08/12/19 11:05:00 PM	27.075
4959	08/12/19 11:10:00 PM	27.075
4960	08/12/19 11:15:00 PM	27.075
4961	08/12/19 11:20:00 PM	27.075
4962	08/12/19 11:25:00 PM	27.075
4963	08/12/19 11:30:00 PM	27.075
4964	08/12/19 11:35:00 PM	27.075
4965	08/12/19 11:40:00 PM	27.075
4966	08/12/19 11:45:00 PM	27.075
4967	08/12/19 11:50:00 PM	27.075
4968	08/12/19 11:55:00 PM	27.075
4969	08/13/19 12:00:00 AM	27.075
4970	08/13/19 12:05:00 AM	27.075
4971	08/13/19 12:10:00 AM	27.075
4972	08/13/19 12:15:00 AM	27.075
4973	08/13/19 12:20:00 AM	27.075
4974	08/13/19 12:25:00 AM	27.075
4975	08/13/19 12:30:00 AM	27.075
4976	08/13/19 12:35:00 AM	27.075
4977	08/13/19 12:40:00 AM	27.075
4978	08/13/19 12:45:00 AM	27.075
4979	08/13/19 12:50:00 AM	27.075
4980	08/13/19 12:55:00 AM	27.075
4981	08/13/19 01:00:00 AM	27.075
4982	08/13/19 01:05:00 AM	27.075
4983	08/13/19 01:10:00 AM	27.075
4984	08/13/19 01:15:00 AM	27.075
4985	08/13/19 01:20:00 AM	27.075
4986	08/13/19 01:25:00 AM	27.075
4987	08/13/19 01:30:00 AM	27.075
4988	08/13/19 01:35:00 AM	27.075
4989	08/13/19 01:40:00 AM	27.075
4990	08/13/19 01:45:00 AM	27.075
4991	08/13/19 01:50:00 AM	27.075
4992	08/13/19 01:55:00 AM	27.075
4993	08/13/19 02:00:00 AM	27.075
4994	08/13/19 02:05:00 AM	27.075
4995	08/13/19 02:10:00 AM	27.075
4996	08/13/19 02:15:00 AM	27.075
4997	08/13/19 02:20:00 AM	27.075
4998	08/13/19 02:25:00 AM	27.075
4999	08/13/19 02:30:00 AM	27.075
5000	08/13/19 02:35:00 AM	27.075
5001	08/13/19 02:40:00 AM	27.075
5002	08/13/19 02:45:00 AM	27.075
5003	08/13/19 02:50:00 AM	27.075
5004	08/13/19 02:55:00 AM	27.075
5005	08/13/19 03:00:00 AM	27.075
5006	08/13/19 03:05:00 AM	27.075
5007	08/13/19 03:10:00 AM	27.075
5008	08/13/19 03:15:00 AM	27.075
5009	08/13/19 03:20:00 AM	27.075
5010	08/13/19 03:25:00 AM	27.075
5011	08/13/19 03:30:00 AM	27.075
5012	08/13/19 03:35:00 AM	27.075
5013	08/13/19 03:40:00 AM	27.075
5014	08/13/19 03:45:00 AM	27.075
5015	08/13/19 03:50:00 AM	27.075
5016	08/13/19 03:55:00 AM	27.075
5017	08/13/19 04:00:00 AM	27.075
5018	08/13/19 04:05:00 AM	27.075
5019	08/13/19 04:10:00 AM	27.075
5020	08/13/19 04:15:00 AM	27.075
5021	08/13/19 04:20:00 AM	27.075
5022	08/13/19 04:25:00 AM	27.075
5023	08/13/19 04:30:00 AM	27.075
5024	08/13/19 04:35:00 AM	27.075
5025	08/13/19 04:40:00 AM	27.075
5026	08/13/19 04:45:00 AM	27.075
5027	08/13/19 04:50:00 AM	27.075
5028	08/13/19 04:55:00 AM	27.075
5029	08/13/19 05:00:00 AM	27.075
5030	08/13/19 05:05:00 AM	27.075
5031	08/13/19 05:10:00 AM	27.075
5032	08/13/19 05:15:00 AM	27.075
5033	08/13/19 05:20:00 AM	27.075
5034	08/13/19 05:25:00 AM	27.075
5035	08/13/19 05:30:00 AM	27.075
5036	08/13/19 05:35:00 AM	27.075
5037	08/13/19 05:40:00 AM	27.075
5038	08/13/19 05:45:00 AM	27.075
5039	08/13/19 05:50:00 AM	27.075
5040	08/13/19 05:55:00 AM	27.075
5041	08/13/19 06:00:00 AM	27.075
5042	08/13/19 06:05:00 AM	27.075
5043	08/13/19 06:10:00 AM	27.075
5044	08/13/19 06:15:00 AM	27.075
5045	08/13/19 06:20:00 AM	27.075
5046	08/13/19 06:25:00 AM	27.075
5047	08/13/19 06:30:00 AM	27.075
5048	08/13/19 06:35:00 AM	27.075
5049	08/13/19 06:40:00 AM	27.075
5050	08/13/19 06:45:00 AM	27.075
5051	08/13/19 06:50:00 AM	27.173
5052	08/13/19 06:55:00 AM	27.173
5053	08/13/19 07:00:00 AM	27.173
5054	08/13/19 07:05:00 AM	27.173
5055	08/13/19 07:10:00 AM	27.272
5056	08/13/19 07:15:00 AM	27.272
5057	08/13/19 07:20:00 AM	27.272
5058	08/13/19 07:25:00 AM	27.272
5059	08/13/19 07:30:00 AM	27.370
5060	08/13/19 07:35:00 AM	27.370
5061	08/13/19 07:40:00 AM	27.370
5062	08/13/19 07:45:00 AM	27.370
5063	08/13/19 07:50:00 AM	27.468
5064	08/13/19 07:55:00 AM	27.468
5065	08/13/19 08:00:00 AM	27.468
5066	08/13/19 08:05:00 AM	27.468
5067	08/13/19 08:10:00 AM	27.567
5068	08/13/19 08:15:00 AM	27.567
5069	08/13/19 08:20:00 AM	27.567
5070	08/13/19 08:25:00 AM	27.567
5071	08/13/19 08:30:00 AM	27.567
5072	08/13/19 08:35:00 AM	27.567
5073	08/13/19 08:40:00 AM	27.567
5074	08/13/19 08:45:00 AM	27.567
5075	08/13/19 08:50:00 AM	27.665
5076	08/13/19 08:55:00 AM	27.665
5077	08/13/19 09:00:00 AM	27.665
5078	08/13/19 09:05:00 AM	27.665
5079	08/13/19 09:10:00 AM	27.665
5080	08/13/19 09:15:00 AM	27.665
5081	08/13/19 09:20:00 AM	27.665
5082	08/13/19 09:25:00 AM	27.665
5083	08/13/19 09:30:00 AM	27.665
5084	08/13/19 09:35:00 AM	27.764
5085	08/13/19 09:40:00 AM	27.764
5086	08/13/19 09:45:00 AM	27.862
5087	08/13/19 09:50:00 AM	27.862
5088	08/13/19 09:55:00 AM	27.862
5089	08/13/19 10:00:00 AM	27.862
5090	08/13/19 10:05:00 AM	27.862
5091	08/13/19 10:10:00 AM	27.862
5092	08/13/19 10:15:00 AM	27.961
5093	08/13/19 10:20:00 AM	27.961
5094	08/13/19 10:25:00 AM	27.961
5095	08/13/19 10:30:00 AM	27.961
5096	08/13/19 10:35:00 AM	27.961
5097	08/13/19 10:40:00 AM	27.961
5098	08/13/19 10:45:00 AM	28.060
5099	08/13/19 10:50:00 AM	28.060
5100	08/13/19 10:55:00 AM	28.060
5101	08/13/19 11:00:00 AM	28.060
5102	08/13/19 11:05:00 AM	28.159
5103	08/13/19 11:10:00 AM	28.159
5104	08/13/19 11:15:00 AM	28.159
5105	08/13/19 11:20:00 AM	28.159
5106	08/13/19 11:25:00 AM	28.159
5107	08/13/19 11:30:00 AM	28.258
5108	08/13/19 11:35:00 AM	28.258
5109	08/13/19 11:40:00 AM	28.258
5110	08/13/19 11:45:00 AM	28.258
5111	08/13/19 11:50:00 AM	28.258
5112	08/13/19 11:55:00 AM	28.258
5113	08/13/19 12:00:00 PM	28.258
5114	08/13/19 12:05:00 PM	28.258
5115	08/13/19 12:10:00 PM	28.357
5116	08/13/19 12:15:00 PM	28.357
5117	08/13/19 12:20:00 PM	28.456
5118	08/13/19 12:25:00 PM	30.659
5119	08/13/19 12:30:00 PM	31.370
5120	08/13/19 12:35:00 PM	30.862
5121	08/13/19 12:40:00 PM	31.064
5122	08/13/19 12:45:00 PM	31.676
5123	08/13/19 12:50:00 PM	32.188
5124	08/13/19 12:55:00 PM	32.704
5125	08/13/19 01:00:00 PM	33.430
5126	08/13/19 01:05:00 PM	34.374
5127	08/13/19 01:10:00 PM	35.542
5128	08/13/19 01:15:00 PM	34.796
5129	08/13/19 01:20:00 PM	34.479
5130	08/13/19 01:25:00 PM	34.374
5131	08/13/19 01:30:00 PM	35.542
5132	08/13/19 01:35:00 PM	35.328
5133	08/13/19 01:40:00 PM	36.295
5134	08/13/19 01:45:00 PM	36.079
5135	08/13/19 01:50:00 PM	35.435
5136	08/13/19 01:55:00 PM	35.115
5137	08/13/19 02:00:00 PM	34.796
5138	08/13/19 02:05:00 PM	34.691
5139	08/13/19 02:10:00 PM	34.691
5140	08/13/19 02:15:00 PM	34.691
5141	08/13/19 02:20:00 PM	34.691
5142	08/13/19 02:25:00 PM	34.796
5143	08/13/19 02:30:00 PM	35.009
5144	08/13/19 02:35:00 PM	35.009
5145	08/13/19 02:40:00 PM	35.115
5146	08/13/19 02:45:00 PM	35.115
5147	08/13/19 02:50:00 PM	35.115
5148	08/13/19 02:55:00 PM	35.328
5149	08/13/19 03:00:00 PM	35.328
5150	08/13/19 03:05:00 PM	35.328
5151	08/13/19 03:10:00 PM	35.864
5152	08/13/19 03:15:00 PM	35.971
5153	08/13/19 03:20:00 PM	35.542
5154	08/13/19 03:25:00 PM	35.435
5155	08/13/19 03:30:00 PM	35.328
5156	08/13/19 03:35:00 PM	35.971
5157	08/13/19 03:40:00 PM	35.756
5158	08/13/19 03:45:00 PM	35.542
5159	08/13/19 03:50:00 PM	35.222
5160	08/13/19 03:55:00 PM	35.115
5161	08/13/19 04:00:00 PM	34.796
5162	08/13/19 04:05:00 PM	34.585
5163	08/13/19 04:10:00 PM	34.479
5164	08/13/19 04:15:00 PM	34.374
5165	08/13/19 04:20:00 PM	34.374
5166	08/13/19 04:25:00 PM	34.374
5167	08/13/19 04:30:00 PM	34.479
5168	08/13/19 04:35:00 PM	34.691
5169	08/13/19 04:40:00 PM	34.903
5170	08/13/19 04:45:00 PM	35.115
5171	08/13/19 04:50:00 PM	35.222
5172	08/13/19 04:55:00 PM	35.542
5173	08/13/19 05:00:00 PM	35.649
5174	08/13/19 05:05:00 PM	35.649
5175	08/13/19 05:10:00 PM	35.649
5176	08/13/19 05:15:00 PM	35.542
5177	08/13/19 05:20:00 PM	35.435
5178	08/13/19 05:25:00 PM	35.328
5179	08/13/19 05:30:00 PM	35.115
5180	08/13/19 05:35:00 PM	35.009
5181	08/13/19 05:40:00 PM	35.009
5182	08/13/19 05:45:00 PM	34.903
5183	08/13/19 05:50:00 PM	34.796
5184	08/13/19 05:55:00 PM	34.796
5185	08/13/19 06:00:00 PM	34.691
5186	08/13/19 06:05:00 PM	34.585
5187	08/13/19 06:10:00 PM	34.479
5188	08/13/19 06:15:00 PM	34.374
5189	08/13/19 06:20:00 PM	34.268
5190	08/13/19 06:25:00 PM	34.163
5191	08/13/19 06:30:00 PM	34.058
5192	08/13/19 06:35:00 PM	33.953
5193	08/13/19 06:40:00 PM	33.848
5194	08/13/19 06:45:00 PM	33.743
5195	08/13/19 06:50:00 PM	33.639
5196	08/13/19 06:55:00 PM	33.639
5197	08/13/19 07:00:00 PM	33.222
5198	08/13/19 07:05:00 PM	32.600
5199	08/13/19 07:10:00 PM	31.778
5200	08/13/19 07:15:00 PM	30.963
5201	08/13/19 07:20:00 PM	30.154
5202	08/13/19 07:25:00 PM	29.352
5203	08/13/19 07:30:00 PM	28.655
5204	08/13/19 07:35:00 PM	28.060
5205	08/13/19 07:40:00 PM	27.468
5206	08/13/19 07:45:00 PM	26.879
5207	08/13/19 07:50:00 PM	26.488
5208	08/13/19 07:55:00 PM	26.097
5209	08/13/19 08:00:00 PM	25.708
5210	08/13/19 08:05:00 PM	25.319
5211	08/13/19 08:10:00 PM	25.028
5212	08/13/19 08:15:00 PM	24.738
5213	08/13/19 08:20:00 PM	24.545
5214	08/13/19 08:25:00 PM	24.255
5215	08/13/19 08:30:00 PM	24.062
5216	08/13/19 08:35:00 PM	23.966
5217	08/13/19 08:40:00 PM	23.773
5218	08/13/19 08:45:00 PM	23.677
5219	08/13/19 08:50:00 PM	23.581
5220	08/13/19 08:55:00 PM	23.388
5221	08/13/19 09:00:00 PM	23.292
5222	08/13/19 09:05:00 PM	23.292
5223	08/13/19 09:10:00 PM	23.196
5224	08/13/19 09:15:00 PM	23.100
5225	08/13/19 09:20:00 PM	23.004
5226	08/13/19 09:25:00 PM	23.004
5227	08/13/19 09:30:00 PM	22.908
5228	08/13/19 09:35:00 PM	22.812
5229	08/13/19 09:40:00 PM	22.812
5230	08/13/19 09:45:00 PM	22.812
5231	08/13/19 09:50:00 PM	22.717
5232	08/13/19 09:55:00 PM	22.717
5233	08/13/19 10:00:00 PM	22.717
5234	08/13/19 10:05:00 PM	22.621
5235	08/13/19 10:10:00 PM	22.621
5236	08/13/19 10:15:00 PM	22.621
5237	08/13/19 10:20:00 PM	22.525
5238	08/13/19 10:25:00 PM	22.525
5239	08/13/19 10:30:00 PM	22.525
5240	08/13/19 10:35:00 PM	22.525
5241	08/13/19 10:40:00 PM	22.525
5242	08/13/19 10:45:00 PM	22.525
5243	08/13/19 10:50:00 PM	22.429
5244	08/13/19 10:55:00 PM	22.429
5245	08/13/19 11:00:00 PM	22.429
5246	08/13/19 11:05:00 PM	22.429
5247	08/13/19 11:10:00 PM	22.429
5248	08/13/19 11:15:00 PM	22.429
5249	08/13/19 11:20:00 PM	22.429
5250	08/13/19 11:25:00 PM	22.429
5251	08/13/19 11:30:00 PM	22.429
5252	08/13/19 11:35:00 PM	22.429
5253	08/13/19 11:40:00 PM	22.429
5254	08/13/19 11:45:00 PM	22.429
5255	08/13/19 11:50:00 PM	22.429
5256	08/13/19 11:55:00 PM	22.333
5257	08/14/19 12:00:00 AM	22.333
5258	08/14/19 12:05:00 AM	22.333
5259	08/14/19 12:10:00 AM	22.333
5260	08/14/19 12:15:00 AM	22.333
5261	08/14/19 12:20:00 AM	22.333
5262	08/14/19 12:25:00 AM	22.333
5263	08/14/19 12:30:00 AM	22.333
5264	08/14/19 12:35:00 AM	22.333
5265	08/14/19 12:40:00 AM	22.333
5266	08/14/19 12:45:00 AM	22.333
5267	08/14/19 12:50:00 AM	22.333
5268	08/14/19 12:55:00 AM	22.333
5269	08/14/19 01:00:00 AM	22.333
5270	08/14/19 01:05:00 AM	22.333
5271	08/14/19 01:10:00 AM	22.333
5272	08/14/19 01:15:00 AM	22.333
5273	08/14/19 01:20:00 AM	22.333
5274	08/14/19 01:25:00 AM	22.333
5275	08/14/19 01:30:00 AM	22.238
5276	08/14/19 01:35:00 AM	22.333
5277	08/14/19 01:40:00 AM	22.333
5278	08/14/19 01:45:00 AM	22.238
5279	08/14/19 01:50:00 AM	22.238
5280	08/14/19 01:55:00 AM	22.238
5281	08/14/19 02:00:00 AM	22.238
5282	08/14/19 02:05:00 AM	22.238
5283	08/14/19 02:10:00 AM	22.238
5284	08/14/19 02:15:00 AM	22.238
5285	08/14/19 02:20:00 AM	22.238
5286	08/14/19 02:25:00 AM	22.238
5287	08/14/19 02:30:00 AM	22.238
5288	08/14/19 02:35:00 AM	22.238
5289	08/14/19 02:40:00 AM	22.238
5290	08/14/19 02:45:00 AM	22.238
5291	08/14/19 02:50:00 AM	22.238
5292	08/14/19 02:55:00 AM	22.238
5293	08/14/19 03:00:00 AM	22.238
5294	08/14/19 03:05:00 AM	22.238
5295	08/14/19 03:10:00 AM	22.238
5296	08/14/19 03:15:00 AM	22.238
5297	08/14/19 03:20:00 AM	22.238
5298	08/14/19 03:25:00 AM	22.238
5299	08/14/19 03:30:00 AM	22.238
5300	08/14/19 03:35:00 AM	22.238
5301	08/14/19 03:40:00 AM	22.238
5302	08/14/19 03:45:00 AM	22.238
5303	08/14/19 03:50:00 AM	22.238
5304	08/14/19 03:55:00 AM	22.142
5305	08/14/19 04:00:00 AM	22.238
5306	08/14/19 04:05:00 AM	22.238
5307	08/14/19 04:10:00 AM	22.142
5308	08/14/19 04:15:00 AM	22.142
5309	08/14/19 04:20:00 AM	22.142
5310	08/14/19 04:25:00 AM	22.142
5311	08/14/19 04:30:00 AM	22.142
5312	08/14/19 04:35:00 AM	22.142
